customer_id,first_name,last_name,dob_raw,email,phone
CUST972,Tamara,Guerra,09-09-1957,margaretyork@yahoo.com,(881)587-1962x3489
CUST973,Kelly,Baker,28-02-1954,jonathon95@gmail.com,(758)697-2333x9454
CUST974,Benjamin,Mitchell,29-08-1955,samuelcraig@hotmail.com,7176381690
CUST975,Vincent,King,18-06-1968,smithrachel@gmail.com,+1-373-278-6369x35581
CUST976,Mariah,Pitts,07-05-1984,ephillips@gmail.com,554.347.6877x718
CUST977,Amanda,Welch,18-07-2006,rsanders@gmail.com,895-937-4103x542
CUST978,Robert,Li,09-12-1989,harveycathy@yahoo.com,001-602-510-9686x24019
CUST979,Robert,Sanders,05-06-1990,erinhurst@gmail.com,(943)314-1020x6421
CUST980,Lorraine,Garrett,26-04-1998,aliciaallen@hotmail.com,297.478.3096x7996
CUST981,Stephanie,Christensen,25-01-1957,kristine51@yahoo.com,(427)982-0910x67312
CUST982,Tracy,Wilkinson,23-08-1944,michelle25@yahoo.com,960-339-6316x6009
CUST983,Jessica,Williams,01-10-1950,nataliedavis@gmail.com,(313)661-2971x9751
CUST984,Sierra,Hunter,28-01-1945,npadilla@yahoo.com,285-236-4671x444
CUST985,Kimberly,Collins,19-07-1951,carolinewagner@hotmail.com,+1-330-819-1313x37400
CUST986,Joseph,Parker,16-06-1973,rglover@gmail.com,(871)220-9553
CUST987,Timothy,Bennett,06-02-2004,jacksonmaria@gmail.com,001-341-555-7895x84237
CUST988,Jenna,Long,06-12-1951,lauren13@yahoo.com,+1-925-799-2173x86006
CUST989,Patricia,Adkins,26-09-1974,fburton@gmail.com,+1-235-373-8742x3917
CUST990,Lauren,Lloyd,24-09-1975,frogers@yahoo.com,811.754.4154
CUST991,Amy,Parker,11-05-2000,kaitlyn86@yahoo.com,+1-882-763-2561x0048
CUST992,Adriana,Miller,10-01-1984,sherrymedina@yahoo.com,5708497314
CUST993,Steven,Martinez,03-12-1940,hodgespeter@yahoo.com,+1-791-846-2335x36425
CUST994,James,Young,16-12-1953,clarkisaac@gmail.com,(664)318-9745x306
CUST995,Rhonda,Gomez,23-01-1957,inelson@hotmail.com,+1-948-978-7852
CUST996,Edgar,Stevenson,31-08-1982,gibsonjoseph@yahoo.com,+1-441-564-3082x9889
CUST997,Bryan,Burns,16-05-1972,thompsonnicholas@yahoo.com,945-483-8608x948
CUST998,Jennifer,Dunlap,26-10-1990,lisacrawford@yahoo.com,+1-975-348-9331x86866
CUST999,Jonathan,Khan,14-04-2003,wademelissa@yahoo.com,(424)991-4415
CUST1000,Thomas,Stewart,13-04-1987,douglasjoseph@gmail.com,(879)557-7244x3404
